word,rate,year,style
drinks,1,2019,英语二
bars,1,2019,英语二
opting,1,2019,英语二
reusable,1,2019,英语二
bottle,2,2019,英语二
cup,1,2019,英语二
trash,2,2019,英语二
soon,1,2019,英语二
imagine,1,2019,英语二
trying,1,2019,英语二
minimize,1,2019,英语二
footprint,1,2019,英语二
lugging,1,2019,英语二
home,7,2019,英语二
gallon,1,2019,英语二
liquid,1,2019,英语二
few,1,2019,英语二
months,1,2019,英语二
buying,2,2019,英语二
food,1,2019,英语二
clothing,1,2019,英语二
toiletries,1,2019,英语二
possible,2,2019,英语二
none,2,2019,英语二
things,4,2019,英语二
worry,1,2019,英语二
leaving,2,2019,英语二
just,5,2019,英语二
guessing,1,2019,英语二
haven,1,2019,英语二
scared,1,2019,英语二
doing,3,2019,英语二
anything,2,2019,英语二
huge,1,2019,英语二
challenge,1,2019,英语二
idea,3,2019,英语二
discarded,1,2019,英语二
supply,1,2019,英语二
chain,1,2019,英语二
compare,1,2019,英语二
bulk,1,2019,英语二
store,2,2019,英语二
sells,1,2019,英语二
products,2,2019,英语二
requires,1,2019,英语二
drive,1,2019,英语二
distance,1,2019,英语二
versus,1,2019,英语二
iccal,1,2019,英语二
shop,2,2019,英语二
end,1,2019,英语二
taking,2,2019,英语二
packaged,1,2019,英语二
items,1,2019,英语二
cost,2,2019,英语二
issue,2,2019,英语二
realistically,1,2019,英语二
laundry,1,2019,英语二
detergents,1,2019,英语二
avoid,1,2019,英语二
bottles,1,2019,英语二
extra,2,2019,英语二
costs,1,2019,英语二
associated,1,2019,英语二
environmentally,3,2019,英语二
friendly,1,2019,英语二
biggest,1,2019,英语二
concern,1,2019,英语二
sense,3,2019,英语二
needs,3,2019,英语二
achieved,1,2019,英语二
bags,2,2019,英语二
grocery,1,2019,英语二
quitting,1,2019,英语二
straws,2,2019,英语二
accomplish,1,2019,英语二
detrimental,1,2019,英语二
satisfying,1,2019,英语二
bit,2,2019,英语二
ever,2,2019,英语二
progressing,1,2019,英语二
bigger,1,2019,英语二
bolder,1,2019,英语二
licensing,2,2019,英语二
allays,1,2019,英语二
concerns,1,2019,英语二
stops,1,2019,英语二
asking,2,2019,英语二
charge,1,2019,英语二
conversation,2,2019,英语二
responsibility,1,2019,英语二
centered,1,2019,英语二
shopping,1,2019,英语二
ignoring,1,2019,英语二
power,1,2019,英语二
sustainably,1,2019,英语二
citizens,3,2019,英语二
industries,2,2019,英语二
push,1,2019,英语二
real,10,2019,英语二
systemic,1,2019,英语二
nowhere,1,2019,英语二
voting,1,2019,英语二
progressive,2,2019,英语二
politicians,1,2019,英语二
acknowledge,1,2019,英语二
expect,1,2019,英语二
latest,1,2019,英语二
book,1,2019,英语二
environmental,2,2019,英语二
wellesley,1,2019,英语二
college,1,2019,英语二
de,2,2019,英语二
sombre,3,2019,英语二
argue,1,2019,英语二
collectively,1,2019,英语二
behavior,2,2019,英语二
large,1,2019,英语二
structural,1,2019,英语二
mean,1,2019,英语二
implementing,1,2019,英语二
policy,1,2019,英语二
tax,1,2019,英语二
adds,1,2019,英语二
problematic,1,2019,英语二
action,2,2019,英语二
banning,1,2019,英语二
altogether,1,2019,英语二
india,1,2019,英语二
announced,1,2019,英语二
eliminate,1,2019,英语二
choices,1,2019,英语二
easier,1,2019,英语二
ensuring,1,2019,英语二
recycling,1,2019,英语二
disposal,1,2019,英语二
saying,1,2019,英语二
caring,1,2019,英语二
slow,1,2019,英语二
primary,1,2019,英语二
approach,2,2019,英语二
widespread,1,2019,英语二
writing,1,2019,英语二
putting,1,2019,英语二
perspective,1,2019,英语二
wait,1,2019,英语二
policies,1,2019,英语二
shape,1,2019,英语二
collective,2,2019,英语二
polluting,1,2019,英语二
business,1,2019,英语二
alongside,1,2019,英语二
engaged,1,2019,英语二
pushing,1,2019,英语二
something,1,2019,英语二
star,1,2019,英语二
demand,1,2019,英语二
laws,1,2019,英语二
urge,1,2019,英语二
cut,1,2019,英语二
invite,1,2019,英语二
public,1,2019,英语二
opinion,1,2019,英语二
disclose,1,2019,英语二
causes,1,2019,英语二
concerned,1,2019,英语二
mislead,1,2019,英语二
worthless,1,2019,英语二
prevent,1,2019,英语二
further,1,2019,英语二
weaken,1,2019,英语二
accomplishment,1,2019,英语二
suppress,1,2019,英语二
desire,1,2019,英语二
pointing,1,2019,英语二
identity,1,2019,英语二
indicates,1,2019,英语二
shifted,1,2019,英语二
community,1,2019,英语二
welfare,1,2019,英语二
relationship,1,2019,英语二
local,1,2019,英语二
improving,1,2019,英语二
actively,1,2019,英语二
exercising,1,2019,英语二
civil,1,2019,英语二
rights,1,2019,英语二
press,1,2019,英语二
argues,1,2019,英语二
arrangement,1,2019,英语二
mechanism,1,2019,英语二
top,1,2019,英语二
concludes,1,2019,英语二
aggressive,1,2019,英语二
sufficient,1,2019,英语二
inconsistent,1,2019,英语二
rational,1,2019,英语二
questions,2,2019,英语二
choosing,3,2019,英语二
suitable,1,2019,英语二
subheading,1,2019,英语二
list,1,2019,英语二
paragraphs,1,2019,英语二
subheadings,1,2019,英语二
answers,1,2019,英语二
anyone,1,2019,英语二
camille,1,2019,英语二
backyard,2,2019,英语二
option,1,2019,英语二
housing,2,2019,英语二
cases,1,2019,英语二
views,2,2019,英语二
weigh,1,2019,英语二
heavily,1,2019,英语二
estate,9,2019,英语二
decisions,2,2019,英语二
harris,1,2019,英语二
adults,1,2019,英语二
families,1,2019,英语二
buck,1,2019,英语二
proclivity,1,2019,英语二
dark,1,2019,英语二
reality,1,2019,英语二
agents,1,2019,英语二
psychologists,1,2019,英语二
mixed,1,2019,英语二
personal,1,2019,英语二
effects,1,2019,英语二
opinions,5,2019,英语二
involving,1,2019,英语二
big,1,2019,英语二
great,2,2019,英语二
ownership,1,2019,英语二
overwhelming,1,2019,英语二
hooper,1,2019,英语二
clinical,1,2019,英语二
psychologist,1,2019,英语二
chicago,1,2019,英语二
difficulties,1,2019,英语二
coping,1,2019,英语二
moves,1,2019,英语二
especially,2,2019,英语二
removes,1,2019,英语二
current,2,2019,英语二
school,1,2019,英语二
system,1,2019,英语二
said,11,2019,英语二
greg,1,2019,英语二
jaroszewski,1,2019,英语二
brokers,1,2019,英语二
gagliardo,1,2019,英语二
realty,1,2019,英语二
associates,1,2019,英语二
convinced,1,2019,英语二
involved,1,2019,英语二
selecting,1,2019,英语二
options,1,2019,英语二
considered,1,2019,英语二
regards,1,2019,英语二
proximity,1,2019,英语二
activities,1,2019,英语二
younger,1,2019,英语二
actually,1,2019,英语二
getting,1,2019,英语二
choice,1,2019,英语二
matter,1,2019,英语二
adam,1,2019,英语二
attorney,1,2019,英语二
based,2,2019,英语二
york,1,2019,英语二
included,1,2019,英语二
bailey,1,2019,英语二
aspects,1,2019,英语二
consideration,2,2019,英语二
hampson,1,2019,英语二
agent,1,2019,英语二
clarita,1,2019,英语二
calif,2,2019,英语二
placing,1,2019,英语二
emphasis,1,2019,英语二
ruin,1,2019,英语二
fantastic,1,2019,英语二
purchase,1,2019,英语二
speaking,1,2019,英语二
wise,1,2019,英语二
base,2,2019,英语二
purchasing,1,2019,英语二
knowledge,1,2019,英语二
hgtv,2,2019,英语二
shows,1,2019,英语二
norris,3,2019,英语二
group,1,2019,英语二
riverside,1,2019,英语二
love,1,2019,英语二
gaines,1,2019,英语二
rest,1,2019,英语二
seriously,1,2019,英语二
changed,1,2019,英语二
view,1,2019,英语二
shelter,1,2019,英语二
lifestyle,1,2019,英语二
mindset,1,2019,英语二
money,1,2019,英语二
consequences,1,2019,英语二
tend,1,2019,英语二
stuck,1,2019,英语二
benefits,1,2019,英语二
personally,1,2019,英语二
remind,1,2019,英语二
desires,1,2019,英语二
gurner,2,2019,英语二
analyst,1,2019,英语二
fitsmallbusiness,1,2019,英语二
tomorrow,1,2019,英语二
made,2,2019,英语二
contingent,1,2019,英语二
meet,1,2019,英语二
customize,1,2019,英语二
advice,1,2019,英语二
relevant,1,2019,英语二
want,1,2019,英语二
embrace,1,2019,英语二
ideas,1,2019,英语二
despite,1,2019,英语二
crunch,1,2019,英语二
section,2,2017,英语二
use,9,2017,英语二
following,3,2017,英语二
text,7,2017,英语二
choose,1,2017,英语二
best,1,2017,英语二
word,1,2017,英语二
each,3,2017,英语二
numbered,2,2017,英语二
blank,4,2017,英语二
mark,3,2017,英语二
answer,4,2017,英语二
sheet,3,2017,英语二
points,7,2017,英语二
people,11,2017,英语二
speculated,1,2017,英语二
centuries,1,2017,英语二
future,6,2017,英语二
without,4,2017,英语二
work,9,2017,英语二
today,6,2017,英语二
different,7,2017,英语二
academics,2,2017,英语二
writers,1,2017,英语二
activists,1,2017,英语二
once,2,2017,英语二
again,1,2017,英语二
technology,1,2017,英语二
replacing,1,2017,英语二
human,5,2017,英语二
workers,7,2017,英语二
imagine,1,2017,英语二
coming,2,2017,英语二
world,6,2017,英语二
defined,1,2017,英语二
few,2,2017,英语二
wealthy,1,2017,英语二
own,3,2017,英语二
capital,1,2017,英语二
masses,1,2017,英语二
struggle,2,2017,英语二
impoverished,1,2017,英语二
wasteland,2,2017,英语二
mutually,1,2017,英语二
exclusive,1,2017,英语二
holds,1,2017,英语二
sort,1,2017,英语二
jobs,8,2017,英语二
give,2,2017,英语二
lives,3,2017,英语二
simply,2,2017,英语二
become,4,2017,英语二
lazy,1,2017,英语二
depressed,1,2017,英语二
unemployed,3,2017,英语二
seem,1,2017,英语二
having,3,2017,英语二
great,4,2017,英语二
time,9,2017,英语二
poll,1,2017,英语二
found,2,2017,英语二
percent,4,2017,英语二
americans,3,2017,英语二
least,5,2017,英语二
year,14,2017,英语二
report,1,2017,英语二
depression,2,2017,英语二
double,2,2017,英语二
rate,2,2017,英语二
also,3,2017,英语二
research,1,2017,英语二
suggests,1,2017,英语二
rising,1,2017,英语二
rates,1,2017,英语二
mortality,1,2017,英语二
problems,1,2017,英语二
addicting,1,2017,英语二
shortage,1,2017,英语二
perhaps,1,2017,英语二
many,4,2017,英语二
agonizing,1,2017,英语二
dullness,1,2017,英语二
jobless,1,2017,英语二
follow,1,2017,英语二
findings,1,2017,英语二
like,2,2017,英语二
these,5,2017,英语二
filled,1,2017,英语二
unease,1,2017,英语二
such,4,2017,英语二
visions,1,2017,英语二
based,2,2017,英语二
society,3,2017,英语二
built,1,2017,英语二
concept,2,2017,英语二
employment,2,2017,英语二
designed,3,2017,英语二
other,7,2017,英语二
ends,1,2017,英语二
mind,1,2017,英语二
strikingly,1,2017,英语二
circumstanced,1,2017,英语二
labor,1,2017,英语二
leisure,2,2017,英语二
bit,1,2017,英语二
overblown,1,2017,英语二
boring,1,2017,英语二
degrading,1,2017,英语二
unhealthy,1,2017,英语二
waste,1,2017,英语二
potential,1,2017,英语二
says,22,2017,英语二
danaher,1,2017,英语二
lecturer,1,2017,英语二
national,4,2017,英语二
university,2,2017,英语二
days,1,2017,英语二
because,6,2017,英语二
relatively,1,2017,英语二
most,2,2017,英语二
free,3,2017,英语二
counterbalance,1,2017,英语二
intellectual,1,2017,英语二
emotional,5,2017,英语二
come,2,2017,英语二
home,1,2017,英语二
hard,2,2017,英语二
often,6,2017,英语二
feel,4,2017,英语二
adding,1,2017,英语二
rather,3,2017,英语二
enough,4,2017,英语二
throw,1,2017,英语二
himself,2,2017,英语二
hobby,1,2017,英语二
passion,1,2017,英语二
project,1,2017,英语二
intensity,1,2017,英语二
usually,1,2017,英语二
reserved,1,2017,英语二
matters,2,2017,英语二
boasting,1,2017,英语二
denying,1,2017,英语二
warning,1,2017,英语二
ensuring,1,2017,英语二
inequality,1,2017,英语二
instability,1,2017,英语二
unreliability,1,2017,英语二
uncertainty,1,2017,英语二
policy,1,2017,英语二
guideline,1,2017,英语二
resolution,1,2017,英语二
prediction,1,2017,英语二
characterized,1,2017,英语二
divided,1,2017,英语二
balanced,1,2017,英语二
measured,1,2017,英语二
wisdom,1,2017,英语二
meaning,1,2017,英语二
glory,1,2017,英语二
freedom,1,2017,英语二
instead,4,2017,英语二
indeed,2,2017,英语二
thus,1,2017,英语二
nevertheless,1,2017,英语二
rich,1,2017,英语二
urban,1,2017,英语二
working,3,2017,英语二
educated,1,2017,英语二
explanation,1,2017,英语二
requirement,1,2017,英语二
compensation,1,2017,英语二
substitute,1,2017,英语二
under,1,2017,英语二
beyond,1,2017,英语二
alongside,1,2017,英语二
leave,1,2017,英语二
behind,3,2017,英语二
make,7,2017,英语二
worry,1,2017,英语二
set,2,2017,英语二
aside,1,2017,英语二
statistically,1,2017,英语二
occasionally,1,2017,英语二
necessarily,2,2017,英语二
economically,1,2017,英语二
chances,1,2017,英语二
downsides,1,2017,英语二
benefits,1,2017,英语二
principles,1,2017,英语二
absence,1,2017,英语二
height,1,2017,英语二
face,3,2017,英语二
course,1,2017,英语二
disturb,1,2017,英语二
restore,1,2017,英语二
exclude,1,2017,英语二
yield,1,2017,英语二
model,1,2017,英语二
practice,1,2017,英语二
virtue,1,2017,英语二
hardship,1,2017,英语二
tricky,1,2017,英语二
lengthy,1,2017,英语二
mysterious,1,2017,英语二
scarce,1,2017,英语二
demands,2,2017,英语二
standards,1,2017,英语二
qualities,1,2017,英语二
threats,1,2017,英语二
ignored,1,2017,英语二
tired,1,2017,英语二
confused,1,2017,英语二
starved,1,2017,英语二
off,4,2017,英语二
against,1,2017,英语二
technological,1,2017,英语二
professional,1,2017,英语二
educational,1,2017,英语二
interpersonal,2,2017,英语二
ii,1,2017,英语二
comprehension,1,2017,英语二
part,2,2017,英语二
texts,1,2017,英语二
questions,2,2017,英语二
below,1,2017,英语二
choosing,1,2017,英语二
answers,3,2017,英语二
saturday,1,2017,英语二
morning,1,2017,英语二
runners,2,2017,英语二
run,1,2017,英语二
km,1,2017,英语二
around,1,2017,英语二
local,2,2017,英语二
park,1,2017,英语二
parkrun,4,2017,英语二
phenomenon,1,2017,英语二
began,2,2017,英语二
dozen,1,2017,英语二
friends,1,2017,英语二
inspired,1,2017,英语二
events,2,2017,英语二
abroad,1,2017,英语二
staffed,1,2017,英语二
thousands,2,2017,英语二
volunteers,1,2017,英语二
range,2,2017,英语二
years,7,2017,英语二
old,1,2017,英语二
times,2,2017,英语二
record,1,2017,英语二
minutes,1,2017,英语二
seconds,1,2017,英语二
hour,2,2017,英语二
succeeding,1,2017,英语二
olympic,2,2017,英语二
legacy,2,2017,英语二
failing,3,2017,英语二
ago,2,2017,英语二
announced,1,2017,英语二
games,2,2017,英语二
th,1,2017,英语二
olympiad,1,2017,英语二
planning,2,2017,英语二
documents,1,2017,英语二
pledged,1,2017,英语二
level,1,2017,英语二
nation,1,2017,英语二
sport,5,2017,英语二
lovers,1,2017,英语二
away,2,2017,英语二
couches,1,2017,英语二
population,2,2017,英语二
fitter,1,2017,英语二
healthier,1,2017,英语二
produce,2,2017,英语二
winners,1,2017,英语二
happened,1,2017,英语二
number,1,2017,英语二
adults,2,2017,英语二
doing,5,2017,英语二
weekly,1,2017,英语二
rise,2,2017,英语二
nearly,4,2017,英语二
million,3,2017,英语二
general,1,2017,英语二
growing,2,2017,英语二
faster,1,2017,英语二
worse,2,2017,英语二
numbers,1,2017,英语二
now,3,2017,英语二
falling,2,2017,英语二
accelerating,1,2017,英语二
opposition,1,2017,英语二
claims,1,2017,英语二
primary,1,2017,英语二
school,10,2017,英语二
pupils,1,2017,英语二
hours,2,2017,英语二
week,2,2017,英语二
halved,1,2017,英语二
obesity,1,2017,英语二
risen,1,2017,英语二
children,8,2017,英语二
official,2,2017,英语二
retrospections,1,2017,英语二
continue,2,2017,英语二
failed,1,2017,英语二
inspire,1,2017,英语二
generation,2,2017,英语二
success,3,2017,英语二
offers,2,2017,英语二
parkun,1,2017,英语二
race,2,2017,英语二
competitor,1,2017,英语二
clock,1,2017,英语二
ethos,1,2017,英语二
welcomes,1,2017,英语二
anybody,1,2017,英语二
joy,1,2017,英语二
clapped,1,2017,英语二
line,3,2017,英语二
top,1,2017,英语二
talent,1,2017,英语二
shining,1,2017,英语二
bidders,1,2017,英语二
contrast,1,2017,英语二
wanted,1,2017,英语二
sports,2,2017,英语二
elite,1,2017,英语二
athletes,1,2017,英语二
dual,1,2017,英语二
aim,1,2017,英语二
mixed,1,2017,英语二
stress,2,2017,英语二
taking,7,2017,英语二
intimidating,1,2017,英语二
newcomers,1,2017,英语二
something,2,2017,英语二
little,1,2017,英语二
absurd,1,2017,英语二
